0-1yr	X	CK	X	N	X	NS	X	NSM	X	NB	2-3yr	X	CK	X	N	X	NS	X	NSM	X	NB	4-5yr	X	CK	X	N	X	NS	X	NSM	X	NB	4-5yr	X	CK	X	N	X	NS	X	NSM	X	NB
	0.469602	0.006201	0.550369	0.011843	0.571429	0.002961	0.769759	0.00352				0.518519	0.009698	0.736842	0.001711	0.28	0.104386	0.361874	0.34291	0.382906	0.14147				0.306849	0.082299	0.434109	0.04515	0.343032	0.221946	0.305593	0.08797				0.30148	0.160138	0.415584	0.176228	0.295125	0.262841	0.292428	0.269324
	0.471698	0.006065	0.552826	0.011937	0.57398	0.002754	0.773196	0.003624				0.520833	0.009609	0.740132	0.001754	0.28125	0.104572	0.363489	0.339424	0.384615	0.141876				0.308219	0.082162	0.436047	0.045259	0.344564	0.221174	0.306958	0.088149				0.302826	0.160454	0.41744	0.175297	0.296443	0.258138	0.293734	0.267705
	0.473795	0.006102	0.555283	0.011975	0.576531	0.002785	0.776632	0.003734				0.523148	0.008636	0.743421	0.001799	0.2825	0.103983	0.365105	0.337684	0.386325	0.135596				0.309589	0.079973	0.437984	0.041606	0.346095	0.216285	0.308322	0.088329				0.304172	0.160771	0.419295	0.1745	0.29776	0.258629	0.295039	0.266428
	0.475891	0.005614	0.55774	0.012071	0.579082	0.002816	0.780069	0.003848				0.525463	0.007961	0.746711	0.001845	0.28375	0.103985	0.366721	0.334658	0.388034	0.130028				0.310959	0.078982	0.439922	0.040063	0.347626	0.211994	0.309686	0.083684				0.305518	0.16109	0.42115	0.174488	0.299078	0.259123	0.296345	0.264078
	0.477987	0.005536	0.560197	0.011929	0.581633	0.002847	0.783505	0.003968				0.527778	0.00772	0.75	0.001894	0.285	0.104172	0.368336	0.328319	0.389744	0.125064				0.312329	0.073149	0.44186	0.040217	0.349158	0.206014	0.31105	0.080131				0.306864	0.161302	0.423006	0.17488	0.300395	0.256926	0.29765	0.262216
	0.480084	0.005292	0.562654	0.005568	0.584184	0.002879	0.786942	0.004093				0.530093	0.007749	0.753289	0.001944	0.28625	0.103942	0.369952	0.321397	0.391453	0.122528				0.313699	0.073224	0.443798	0.040241	0.350689	0.204	0.312415	0.080296				0.30821	0.161623	0.424861	0.169978	0.301713	0.253008	0.298956	0.260039
	0.48218	0.004479	0.565111	0.005551	0.586735	0.002912	0.790378	0.004225				0.532407	0.007778	0.756579	0.001997	0.2875	0.103029	0.371567	0.317423	0.393162	0.122886				0.315068	0.073376	0.445736	0.037859	0.352221	0.20423	0.313779	0.080461				0.309556	0.156831	0.426716	0.170547	0.30303	0.248559	0.300261	0.260533
	0.484277	0.004508	0.567568	0.005347	0.589286	0.002945	0.793814	0.004363				0.534722	0.007837	0.759868	0.002051	0.28875	0.103215	0.373183	0.311895	0.394872	0.117292				0.316438	0.070728	0.447674	0.036668	0.353752	0.198921	0.315143	0.080625				0.310902	0.157145	0.428571	0.164296	0.304348	0.24594	0.301567	0.258631
	0.486373	0.00448	0.570025	0.00454	0.591837	0.002837	0.797251	0.004508				0.537037	0.007898	0.763158	0.002108	0.29	0.103401	0.374798	0.306297	0.396581	0.117637				0.317808	0.069459	0.449612	0.03645	0.355283	0.19931	0.316508	0.080791				0.312248	0.152729	0.430427	0.157733	0.305665	0.246391	0.302872	0.256636
	0.48847	0.00451	0.572482	0.004585	0.594388	0.00287	0.800687	0.00466				0.539352	0.00774	0.766447	0.002167	0.29125	0.102898	0.376414	0.301269	0.398291	0.114625				0.319178	0.069597	0.45155	0.035097	0.356815	0.196698	0.317872	0.076197				0.313594	0.152324	0.432282	0.151953	0.306983	0.246868	0.304178	0.25514
	0.490566	0.003911	0.574939	0.004543	0.596939	0.002903						0.541667	0.007705	0.769737	0.002229	0.2925	0.103084	0.378029	0.295482	0.4	0.114942				0.320548	0.069723	0.453488	0.035111	0.358346	0.192498	0.319236	0.074413				0.314939	0.152452	0.434137	0.144217	0.3083	0.246061	0.305483	0.254994
	0.492662	0.003938	0.577396	0.004433	0.59949	0.002937						0.543981	0.007765	0.773026	0.002293	0.29375	0.102704	0.379645	0.293103	0.401709	0.115283				0.321918	0.067772	0.455426	0.035114	0.359877	0.187449	0.3206	0.074566				0.316285	0.152759	0.435993	0.138887	0.309618	0.246539	0.306789	0.253689
	0.494759	0.003856	0.579853	0.004385	0.602041	0.002688						0.546296	0.007591	0.776316	0.002361	0.295	0.102891	0.38126	0.289391	0.403419	0.115626				0.323288	0.067915	0.457364	0.035248	0.361409	0.187355	0.321965	0.074722				0.317631	0.150562	0.437848	0.135011	0.310935	0.245439	0.308094	0.252248
	0.496855	0.003743	0.58231	0.00443	0.604592	0.002721						0.548611	0.007617	0.779605	0.002431	0.29625	0.100843	0.382876	0.282095	0.405128	0.115972				0.324658	0.068028	0.459302	0.033886	0.36294	0.187804	0.323329	0.074878				0.318977	0.150127	0.439703	0.13547	0.312253	0.245917	0.309399	0.250656
	0.498952	0.00377	0.584767	0.004379	0.607143	0.002474						0.550926	0.006306	0.782895	0.002504	0.2975	0.100845	0.384491	0.279186	0.406838	0.109569				0.326027	0.067542	0.46124	0.033057	0.364472	0.186817	0.324693	0.075035				0.320323	0.149865	0.441558	0.132913	0.31357	0.24473	0.310705	0.249904
	0.501048	0.003575	0.587224	0.004424	0.609694	0.002504						0.553241	0.006041	0.786184	0.002581	0.29875	0.10103	0.386107	0.276327	0.408547	0.109899				0.327397	0.067607	0.463178	0.032841	0.366003	0.18494	0.326057	0.075193				0.321669	0.15017	0.443414	0.127065	0.314888	0.240363	0.31201	0.249075
	0.503145	0.0036	0.589681	0.00447	0.612245	0.002535						0.555556	0.004548	0.789474	0.002661	0.3	0.101215	0.387722	0.276946	0.410256	0.102223				0.328767	0.066154	0.465116	0.030613	0.367534	0.185283	0.327422	0.075351				0.323015	0.14882	0.445269	0.127508	0.316206	0.236049	0.313316	0.246869
	0.505241	0.003508	0.592138	0.002336	0.614796	0.002566						0.55787	0.004522	0.792763	0.002745	0.30125	0.10128	0.389338	0.269973	0.411966	0.094439				0.330137	0.065217	0.467054	0.029897	0.369066	0.18573	0.328786	0.075507				0.324361	0.149123	0.447124	0.126369	0.317523	0.234147	0.314621	0.244814
	0.507338	0.003489	0.594595	0.002363	0.617347	0.002598						0.560185	0.004562	0.796053	0.002834	0.3025	0.101371	0.390953	0.270316	0.413675	0.094235				0.331507	0.062134	0.468992	0.025943	0.370597	0.186167	0.33015	0.075667				0.325707	0.149428	0.44898	0.118572	0.318841	0.231523	0.315927	0.242695
	0.509434	0.003429	0.597052	0.002243	0.619898	0.002452						0.5625	0.004535	0.799342	0.002926	0.30375	0.10143	0.392569	0.268586	0.415385	0.094523				0.332877	0.05932	0.47093	0.025782	0.372129	0.184468	0.331514	0.075827				0.327052	0.149734	0.450835	0.117327	0.320158	0.228522	0.317232	0.240563
	0.51153	0.003454	0.599509	0.002269	0.622449	0.002483						0.564815	0.003176			0.305	0.101617	0.394184	0.268432	0.417094	0.094813				0.334247	0.05921	0.472868	0.025677	0.37366	0.179252	0.332879	0.075341				0.328398	0.150042	0.45269	0.113159	0.321476	0.225414	0.318538	0.240375
	0.513627	0.003432	0.601966	0.002295	0.625	0.002515						0.56713	0.003033			0.30625	0.101597	0.3958	0.2603	0.418803	0.095105				0.335616	0.057823	0.474806	0.025237	0.375191	0.175627	0.334243	0.075502				0.329744	0.15035	0.454545	0.113561	0.322793	0.222056	0.319843	0.240493
	0.515723	0.00341	0.604423	0.002322	0.627551	0.002357						0.569444	0.0028			0.3075	0.101785	0.397415	0.253558	0.420513	0.095398				0.336986	0.057316	0.476744	0.023874	0.376723	0.171851	0.335607	0.075663				0.33109	0.15066	0.456401	0.107811	0.324111	0.221453	0.321149	0.238956
	0.51782	0.003352	0.60688	0.002192	0.630102	0.002388						0.571759	0.002727			0.30875	0.10181	0.399031	0.247712	0.422222	0.091106				0.338356	0.05744	0.478682	0.023725	0.378254	0.168869	0.336971	0.070802				0.332436	0.150971	0.458256	0.108174	0.325428	0.221075	0.322454	0.23874
	0.519916	0.003327	0.609337	0.002055	0.632653	0.002419						0.574074	0.002754			0.31	0.101999	0.400646	0.24796	0.423932	0.091389				0.339726	0.05506	0.48062	0.023073	0.379786	0.163667	0.338336	0.070953				0.333782	0.151283	0.460111	0.108535	0.326746	0.219229	0.32376	0.237723
	0.522013	0.002949	0.611794	0.00208	0.635204	0.002451						0.576389	0.002781			0.31125	0.101156	0.402262	0.240795	0.425641	0.089177				0.341096	0.054949	0.482558	0.022925	0.381317	0.15917	0.3397	0.070907				0.335128	0.151597	0.461967	0.103931	0.328063	0.215973	0.325065	0.236225
	0.524109	0.002971	0.614251	0.002105	0.637755	0.002484						0.578704	0.002627			0.3125	0.101235	0.403877	0.233397	0.42735	0.082078				0.342466	0.05506	0.484496	0.022484	0.382848	0.159576	0.341064	0.07106				0.336474	0.151912	0.463822	0.103193	0.329381	0.210225	0.326371	0.234783
	0.526205	0.002994	0.616708	0.001958	0.640306	0.002517						0.581019	0.002654			0.31375	0.099465	0.405493	0.231247	0.42906	0.079563				0.343836	0.050483	0.486434	0.021527	0.38438	0.159065	0.342428	0.071213				0.33782	0.152228	0.465677	0.095687	0.330698	0.209457	0.327676	0.232865
	0.528302	0.002961	0.619165	0.001982	0.642857	0.002551						0.583333	0.00257			0.315	0.097991	0.407108	0.230534	0.430769	0.079815				0.345205	0.050054	0.488372	0.020779	0.385911	0.153767	0.343793	0.071367				0.339166	0.152546	0.467532	0.092084	0.332016	0.209879	0.328982	0.231365
	0.530398	0.002926	0.621622	0.002007	0.645408	0.002218						0.585648	0.002596			0.31625	0.093932	0.408724	0.230457	0.432479	0.079959				0.346575	0.050165	0.49031	0.020755	0.387443	0.148205	0.345157	0.071522				0.340511	0.152865	0.469388	0.086817	0.333333	0.210302	0.330287	0.230177
	0.532495	0.002949	0.624079	0.001848	0.647959	0.002022						0.587963	0.002623			0.3175	0.094109	0.410339	0.229301	0.434188	0.077373				0.347945	0.050276	0.492248	0.020849	0.388974	0.143929	0.346521	0.071677				0.341857	0.153185	0.471243	0.085237	0.334651	0.210727	0.331593	0.229466
	0.534591	0.002972	0.626536	0.001681	0.65051	0.00205						0.590278	0.00265			0.31875	0.094287	0.411955	0.2283	0.435897	0.07762				0.349315	0.049859	0.494186	0.020815	0.390505	0.144301	0.347885	0.071116				0.343203	0.153506	0.473098	0.080803	0.335968	0.209648	0.332898	0.229921
	0.536688	0.002995	0.628993	0.001702	0.653061	0.002079						0.592593	0.002678			0.32	0.094465	0.41357	0.22493	0.437607	0.07435				0.350685	0.047952	0.496124	0.017438	0.392037	0.1392	0.34925	0.07058				0.344549	0.153829	0.474954	0.076358	0.337286	0.208012	0.334204	0.230381
	0.538784	0.002959	0.63145	0.001724	0.655612	0.002108						0.594907	0.002587			0.32125	0.094628	0.415186	0.218867	0.439316	0.074589				0.352055	0.048055	0.498062	0.017303	0.393568	0.139562	0.350614	0.070734				0.345895	0.154154	0.476809	0.075195	0.338603	0.206002	0.335509	0.229325
	0.540881	0.002983	0.633907	0.001746	0.658163	0.002138						0.597222	0.001633			0.3225	0.089428	0.416801	0.219224	0.441026	0.07483				0.353425	0.047922	0.5	0.014744	0.3951	0.136228	0.351978	0.070889				0.347241	0.154479	0.478664	0.07548	0.339921	0.205003	0.336815	0.229764
	0.542977	0.003006	0.636364	0.001769	0.660714	0.002169						0.599537	0.001505			0.32375	0.089599	0.418417	0.217813	0.442735	0.075073				0.354795	0.048003	0.501938	0.014581	0.396631	0.136584	0.353342	0.070806				0.348587	0.154806	0.480519	0.072846	0.341238	0.203902	0.33812	0.22732
	0.545073	0.003031	0.638821	0.001792	0.663265	0.0022						0.601852	0.001522			0.325	0.089761	0.420032	0.210482	0.444444	0.075317				0.356164	0.047583	0.503876	0.014649	0.398162	0.136879	0.354707	0.070962				0.349933	0.151058	0.482375	0.067547	0.342556	0.20191	0.339426	0.227003
	0.54717	0.003055	0.641278	0.001816	0.665816	0.002232						0.604167	0.001539			0.32625	0.087812	0.421648	0.211062	0.446154	0.075563				0.357534	0.046445	0.505814	0.014667	0.399694	0.131627	0.356071	0.070624				0.351279	0.14967	0.48423	0.066725	0.343874	0.202316	0.340731	0.225386
	0.549266	0.003017	0.643735	0.00184	0.668367	0.002265						0.606481	0.001402			0.3275	0.08798	0.423263	0.210353	0.447863	0.072298				0.358904	0.046408	0.507752	0.014571	0.401225	0.128007	0.357435	0.07078				0.352624	0.149989	0.486085	0.062331	0.345191	0.202729	0.342037	0.224621
	0.551363	0.002977	0.646192	0.001864	0.670918	0.002299						0.608796	0.001257			0.32875	0.088149	0.424879	0.205494	0.449573	0.069282				0.360274	0.04527	0.50969	0.014629	0.402757	0.12344	0.358799	0.070937				0.35397	0.146507	0.487941	0.062479	0.346509	0.202936	0.343342	0.222703
	0.553459	0.002888	0.648649	0.001889	0.673469	0.002333						0.611111	0.001106			0.33	0.088319	0.426494	0.202845	0.451282	0.069511				0.361644	0.040865	0.511628	0.014697	0.404288	0.123601	0.360164	0.070086				0.355316	0.146187	0.489796	0.062723	0.347826	0.200652	0.344648	0.219788
	0.555556	0.002844	0.651106	0.001914	0.67602	0.002368						0.613426	0.001118			0.33125	0.088489	0.42811	0.197611	0.452991	0.069742				0.363014	0.040958	0.513566	0.014712	0.405819	0.120308	0.361528	0.070242				0.356662	0.146501	0.491651	0.062949	0.349144	0.200023	0.345953	0.217699
	0.557652	0.002868	0.653563	0.00194	0.678571	0.001636						0.615741	0.001132			0.3325	0.08866	0.429725	0.191774	0.454701	0.069974				0.364384	0.037834	0.515504	0.014743	0.407351	0.120612	0.362892	0.066346				0.358008	0.146787	0.493506	0.063181	0.350461	0.194272	0.347258	0.218142
	0.559748	0.002892	0.65602	0.001967	0.681122	0.001661						0.618056	0.001145			0.33375	0.088832	0.431341	0.18927	0.45641	0.06862				0.365753	0.037922	0.517442	0.014801	0.408882	0.120235	0.364256	0.066491				0.359354	0.1466	0.495362	0.063359	0.351779	0.189765	0.348564	0.218588
	0.561845	0.002916	0.658477	0.001994	0.683673	0.001687						0.62037	0.001158			0.335	0.089004	0.432956	0.184357	0.45812	0.068775				0.367123	0.037898	0.51938	0.010917	0.410413	0.120557	0.365621	0.06664				0.3607	0.146846	0.497217	0.063114	0.353096	0.186972	0.349869	0.217091
	0.563941	0.002941	0.660934	0.002022	0.686224	0.001714						0.622685	0.001172			0.33625	0.089177	0.434572	0.176305	0.459829	0.069006				0.368493	0.036817	0.521318	0.010914	0.411945	0.120188	0.366985	0.06679				0.362046	0.147011	0.499072	0.063365	0.354414	0.180213	0.351175	0.217533
	0.566038	0.002966	0.663391	0.00205	0.688776	0.001741						0.625	0.001186			0.3375	0.08935	0.436187	0.170926	0.461538	0.069239				0.369863	0.036903	0.523256	0.010931	0.413476	0.116796	0.368349	0.060048				0.363392	0.147319	0.500928	0.063615	0.355731	0.18059	0.35248	0.21798
	0.568134	0.002991	0.665848	0.002079	0.691327	0.001769						0.627315	0.001201			0.33875	0.089524	0.437803	0.165998	0.463248	0.069473				0.371233	0.03687	0.525194	0.010521	0.415008	0.117039	0.369714	0.060184				0.364738	0.147283	0.502783	0.063871	0.357049	0.178564	0.353786	0.218429
	0.570231	0.003017	0.668305	0.002108	0.693878	0.001798						0.62963	0.001215			0.34	0.089699	0.439418	0.163858	0.464957	0.069709				0.372603	0.036956	0.527132	0.010342	0.416539	0.112517	0.371078	0.060321				0.366083	0.143448	0.504638	0.064129	0.358366	0.175381	0.355091	0.21888
	0.572327	0.00297	0.670762	0.002138	0.696429	0.001827						0.631944	0.00123			0.34125	0.089875	0.441034	0.164318	0.466667	0.069946				0.373973	0.037043	0.52907	0.01037	0.41807	0.11237	0.372442	0.058925				0.367429	0.139205	0.506494	0.064388	0.359684	0.170849	0.356397	0.219333
	0.574423	0.002547	0.673219	0.002169	0.69898	0.001858						0.634259	0.001245			0.3425	0.09005	0.442649	0.161495	0.468376	0.069807				0.375342	0.037091	0.531008	0.00967	0.419602	0.112678	0.373806	0.056487				0.368775	0.138848	0.508349	0.059139	0.361001	0.170293	0.357702	0.219656
	0.57652	0.002416	0.675676	0.0022	0.701531	0.001888						0.636574	0.001261			0.34375	0.090227	0.444265	0.153836	0.470085	0.062154				0.376712	0.035157	0.532946	0.009666	0.421133	0.107013	0.375171	0.056551				0.370121	0.13832	0.510204	0.057904	0.362319	0.168764	0.359008	0.217981
	0.578616	0.002438	0.678133	0.001517	0.704082	0.00192						0.638889	0.001276			0.345	0.090319	0.44588	0.145965	0.471795	0.062369				0.378082	0.035228	0.534884	0.009713	0.422665	0.1073	0.376535	0.055051				0.371467	0.138618	0.512059	0.054202	0.363636	0.169122	0.360313	0.215749
	0.580713	0.00246	0.68059	0.00154	0.706633	0.001952						0.641204	0.001292			0.34625	0.090304	0.447496	0.14179	0.473504	0.061511				0.379452	0.035309	0.536822	0.009743	0.424196	0.102577	0.377899	0.055178				0.372813	0.138428	0.513915	0.04868	0.364954	0.169375	0.361619	0.214396
	0.582809	0.002332	0.683047	0.001563	0.709184	0.001986						0.643519	0.001309			0.3475	0.087584	0.449111	0.140265	0.475214	0.061725				0.380822	0.035393	0.53876	0.00957	0.425727	0.102861	0.379263	0.055306				0.374159	0.13783	0.51577	0.048885	0.366271	0.164495	0.362924	0.213361
	0.584906	0.002263	0.685504	0.001587	0.711735	0.00202						0.645833	0.001325			0.34875	0.087731	0.450727	0.140291	0.476923	0.061941				0.382192	0.034931	0.540698	0.007352	0.427259	0.098227	0.380628	0.049335				0.375505	0.133658	0.517625	0.048881	0.367589	0.164346	0.36423	0.213269
	0.587002	0.002028	0.687961	0.001611	0.714286	0.002055						0.648148	0.001342			0.35	0.087905	0.452342	0.140357	0.478632	0.061595				0.383562	0.034354	0.542636	0.007321	0.42879	0.098321	0.381992	0.04945				0.376851	0.133955	0.519481	0.049087	0.368906	0.162784	0.365535	0.210756
	0.589099	0.002047	0.690418	0.001636	0.716837	0.002091						0.650463	0.001359			0.35125	0.08808	0.453958	0.140623	0.480342	0.061811				0.384932	0.034436	0.544574	0.007349	0.430322	0.091806	0.383356	0.049565				0.378197	0.134253	0.521336	0.045181	0.370224	0.162974	0.366841	0.208699
	0.591195	0.002066	0.692875	0.001661	0.719388	0.002128						0.652778	0.001377			0.3525	0.087165	0.455574	0.138506	0.482051	0.06203				0.386301	0.034519	0.546512	0.007377	0.431853	0.092064	0.38472	0.049681				0.379542	0.129314	0.523191	0.041759	0.371542	0.162456	0.368146	0.206052
	0.593291	0.001913	0.695332	0.001687	0.721939	0.002165						0.655093	0.001395			0.35375	0.087336	0.457189	0.138919	0.483761	0.06225				0.387671	0.032521	0.54845	0.007164	0.433384	0.091668	0.386085	0.048181				0.380888	0.129233	0.525046	0.04051	0.372859	0.159054	0.369452	0.203968
	0.595388	0.001827	0.697789	0.001714	0.72449	0.002204						0.657407	0.001413			0.355	0.087079	0.458805	0.133431	0.48547	0.060371				0.389041	0.032482	0.550388	0.007175	0.434916	0.089971	0.387449	0.048295				0.382234	0.127183	0.526902	0.040687	0.374177	0.158425	0.370757	0.202882
	0.597484	0.001844	0.700246	0.001741	0.727041	0.002244						0.659722	0.001213			0.35625	0.087253	0.46042	0.131784	0.487179	0.060582				0.390411	0.03256	0.552326	0.006945	0.436447	0.084595	0.388813	0.047967				0.38358	0.125258	0.528757	0.037236	0.375494	0.156667	0.372063	0.201057
	0.599581	0.001862	0.702703	0.001769	0.729592	0.002285						0.662037	0.001229			0.3575	0.087391	0.462036	0.131861	0.488889	0.0608				0.391781	0.03184	0.554264	0.006129	0.437979	0.084674	0.390177	0.04808				0.384926	0.118959	0.530612	0.037395	0.376812	0.154724	0.373368	0.199967
	0.601677	0.00188	0.70516	0.001798	0.732143	0.002327						0.664352	0.001245			0.35875	0.087567	0.463651	0.130113	0.490598	0.06001				0.393151	0.031918	0.556202	0.006078	0.43951	0.084916	0.391542	0.048195				0.386272	0.119226	0.532468	0.037557	0.378129	0.154752	0.374674	0.200394
	0.603774	0.001899	0.707617	0.001827	0.734694	0.002371						0.666667	0.001262			0.36	0.087534	0.465267	0.129604	0.492308	0.060227				0.394521	0.031188	0.55814	0.006092	0.441041	0.077967	0.392906	0.048309				0.387618	0.114926	0.534323	0.034121	0.379447	0.154672	0.375979	0.200816
	0.60587	0.001917	0.710074	0.001858	0.737245	0.002415						0.668981	0.001279			0.36125	0.087625	0.466882	0.126724	0.494017	0.060445				0.39589	0.031089	0.560078	0.005847	0.442573	0.076517	0.39427	0.048139				0.388964	0.111759	0.536178	0.027155	0.380764	0.151148	0.377285	0.201246
	0.607966	0.001936	0.712531	0.001888	0.739796	0.002461						0.671296	0.001297			0.3625	0.08779	0.468498	0.124784	0.495726	0.059258				0.39726	0.030671	0.562016	0.005546	0.444104	0.0767	0.395634	0.048254				0.39031	0.11005	0.538033	0.024913	0.382082	0.151479	0.37859	0.201678
	0.610063	0.001842	0.714988	0.00192	0.742347	0.002508						0.673611	0.001315			0.36375	0.08775	0.470113	0.11729	0.497436	0.050654				0.39863	0.029991	0.563953	0.005465	0.445636	0.076873	0.396999	0.048369				0.391655	0.109832	0.539889	0.025027	0.383399	0.151639	0.379896	0.202111
	0.612159	0.00186	0.717445	0.001952	0.744898	0.002557						0.675926	0.001333			0.365	0.08545	0.471729	0.117515	0.499145	0.050841				0.4	0.029702	0.565891	0.005504	0.447167	0.075562	0.398363	0.048482				0.393001	0.109666	0.541744	0.024168	0.384717	0.151545	0.381201	0.200945
	0.614256	0.001879	0.719902	0.001986	0.747449	0.002607						0.678241	0.001352			0.36625	0.085624	0.473344	0.112026	0.500855	0.05103				0.40137	0.029775	0.567829	0.004963	0.448698	0.072184	0.399727	0.048387				0.394347	0.109914	0.543599	0.023303	0.386034	0.151877	0.382507	0.201379
	0.616352	0.001898	0.722359	0.00202	0.75	0.002658						0.680556	0.001371			0.3675	0.081319	0.47496	0.105673	0.502564	0.047735				0.40274	0.029478	0.569767	0.00496	0.45023	0.072273	0.401091	0.045622				0.395693	0.109602	0.545455	0.023415	0.387352	0.152212	0.383812	0.200533
